followers,posts,likes,comments,shares,engagement_rate,is_influencer
677053,285,52753,2848,2049,1.793607216847033,0
694919,321,28734,3612,3785,2.314630217031428,0
870271,651,50605,7062,3912,0.16904254034797117,0
313202,419,19590,9914,2742,0.10168591066567978,0
741490,800,94364,9040,770,2.970384208457361,0
520824,297,23096,2554,4929,9.22959714273624,1
740999,662,52142,6320,739,6.213274558728462,0
930362,534,94984,1462,4295,3.86107059143915,1
474754,410,43261,5962,4121,0.10847562720400106,1
464647,226,76986,6811,2017,9.89700152024779,0
568612,707,96111,510,4197,4.55844387927045,0
968448,479,97128,2156,196,9.91502833649966,1
615975,36,56698,2919,509,7.201399552832165,1
469671,922,50502,5191,1995,0.5123885111849413,0
176259,739,47984,6632,1014,8.590256400772361,1
481679,431,56490,8924,3101,5.303993948206774,1
553435,23,38202,1237,922,4.527284082027588,1
603202,510,61445,1480,2346,7.578517011059516,0
496245,663,85869,2010,3204,7.7480093265148655,1
910311,917,83199,6897,1791,7.964297497507427,1
481297,334,49972,5629,1555,7.60536354915478,0
784096,333,9535,4757,20,6.412700519917134,1
504078,576,38887,7490,1922,6.756223153293064,0
341737,712,18679,2735,1064,8.585825860356287,0
395576,294,98010,4199,1983,6.905406231547633,1
527336,98,68096,7286,1899,1.0135749978159703,1
433236,54,88901,6200,3543,6.455006280078539,1
44935,653,76281,577,966,1.6999377772824287,1
678842,507,30,8079,2506,0.14252962417217185,0
643172,921,58996,818,513,2.1416672227476163,1
878631,507,8132,7188,3574,1.5440498345272935,1
689333,587,91410,4174,3115,1.0209573511554482,0
635270,800,82805,1889,40,2.1498677490568516,1
409401,845,56644,558,262,5.635693395003559,0
938203,669,92091,2933,1032,1.5146980305299251,1
581173,154,21227,9811,3124,2.7943827700821355,1
960086,957,92238,6831,1819,8.495921102128886,0
805493,527,18674,5949,127,8.88051274528047,1
602303,91,69430,7643,2578,3.3308436678646745,1
634796,989,4596,69,4620,8.98951100891258,0
642988,644,16588,1189,4852,5.857277701127895,0
700957,176,54654,2902,3013,2.263684044305243,0
142964,758,92882,4340,3211,7.542934051393639,0
287075,114,94540,8875,893,9.220941447377982,1
101175,811,27226,5895,2806,6.592358275814933,0
812086,497,12453,7550,2279,2.013307286157545,1
89478,759,59552,5697,4183,0.8588007667438391,0
190892,319,90117,3910,2813,2.2941197070619666,0
784508,993,63692,8262,1787,3.3850850541934996,0
54886,91,24524,5984,4732,3.3373530400703,0
383621,103,31843,7715,2248,4.985459330136406,0
859902,330,63140,9454,3033,5.05169216031949,0
489485,352,12744,7747,2408,4.714326116151364,1
741508,806,82146,2155,2179,3.438238758829102,1
494855,818,38910,7956,176,1.068304738387048,1
491607,370,7482,9563,3123,4.183182914985952,0
887461,840,40081,1915,21,9.857603424523242,0
206914,937,32024,7918,652,6.5387487308444765,0
236361,75,89210,4351,3390,4.397773472038047,0
852756,633,14030,7468,782,0.8349062807647578,0
892952,877,25472,7067,167,2.1324871906252585,0
66027,438,75048,5264,1061,5.746472940051758,1
2425,410,19045,5795,872,4.978738456480062,1
133805,180,27135,9739,1781,0.19195062564070997,1
701735,768,64273,4455,1396,0.8623583176589555,1
589699,587,99968,7691,631,3.560085811213889,1
798035,77,50677,1213,1601,1.4082578283027192,0
799584,501,85670,6439,2881,9.578426789773088,0
934305,43,95433,9052,1450,0.34117694850596236,0
319462,10,80286,9181,1863,9.74049372708639,1
489189,160,13733,2923,721,6.56553720260748,0
935489,911,62113,1432,4535,4.0722772393572,0
224543,793,83016,340,3336,5.394325461237348,0
109051,267,63832,7381,242,4.101247121513916,0
808500,759,3098,1198,2648,5.732076250948954,1
800963,637,85160,9659,4638,1.5200615413299723,1
899721,597,57119,4296,4372,1.2001320897346701,1
821720,804,55880,8186,4645,5.285906760978318,1
101694,28,54480,4193,402,0.7133965784473406,0
223089,805,40546,8113,1453,2.924843026469021,0
354906,44,43887,9483,996,9.268950329384845,1
460869,380,89999,4934,4171,8.7621310834788,0
623485,500,14250,8543,3150,8.314022954077977,0
434284,845,36382,6610,4413,5.071636864781976,1
764380,826,49999,9493,3501,0.2788470459748138,0
668819,250,47022,3087,1186,1.2136926140191673,0
743001,16,35472,6073,1381,9.194510748894027,1
105445,558,88674,455,4424,8.364073321041746,0
479216,380,3893,5853,1854,3.7652182214372076,0
426770,674,77109,3250,1904,7.289755348799892,1
107243,766,76799,9349,3666,8.545277932182888,1
595601,259,62086,257,1948,6.203355995395513,0
784680,124,37301,481,4033,8.535269467890647,1
778313,562,99804,4730,4571,2.4467400786895688,0
209040,346,51594,1396,3527,4.621357467763103,0
932775,583,67261,5418,1752,5.7904178481564355,0
390430,690,40109,5171,1737,6.311574469133694,0
791233,151,59087,6073,1813,9.86990322568669,0
335737,494,82245,7059,1954,8.459313383754372,0
420727,447,43190,6455,4009,0.5526091304209779,0
205118,779,63722,6202,537,1.6913340444355862,1
861067,97,2666,6178,2390,6.57141963341356,0
81729,472,53513,647,1789,2.4051002964182535,0
318377,57,72688,1611,1190,1.5896791324064907,1
283155,956,94536,3884,3936,6.666508821963309,0
195035,490,94013,4982,1495,5.36424551333452,0
312044,832,70314,3586,2187,8.0518997747133,0
939268,533,16169,7673,4523,3.193611972063489,0
520805,220,17668,6080,3370,3.297039085120007,1
776427,253,83298,758,1259,1.5049196271239562,0
708054,248,51810,632,4075,6.52258146028608,0
988490,206,19945,7848,3030,7.088918442950791,0
81085,778,55159,329,4695,1.3842682261763883,0
401176,244,87372,5446,96,2.541134413181422,0
17583,196,10079,8201,4573,1.5427131737003985,0
655571,722,18362,984,4586,7.47676996999029,1
859964,624,12919,668,1319,2.090977296359089,1
216175,299,20800,441,4501,1.5224656459035724,1
277345,230,79294,2925,714,0.6985170748658809,1
202651,506,54648,4020,2494,8.312994742261836,0
847451,505,94410,5677,2746,1.2397914884798344,0
807852,889,57026,8465,4043,0.29667053864524395,0
513916,311,51376,4713,584,0.643053203509466,0
565890,196,94834,9218,953,3.6683087212827683,0
446861,459,14156,2373,2897,5.966525407264297,1
709484,924,43039,9749,2030,3.9820470756091586,1
101156,421,16239,3126,593,4.55406920476522,0
312175,620,7089,2933,1831,9.193054565263097,0
800061,945,13014,8639,355,7.589211613300641,1
451947,254,50105,3368,1676,3.410413033501852,0
29675,322,60211,6516,3118,1.5431458229709027,0
390796,828,88854,3806,111,7.491724449463565,0
658022,505,92402,5255,3734,5.735237772119127,0
343414,31,5917,8066,4470,9.62246687160984,1
532877,77,15350,8261,844,9.084423476574017,0
896386,401,74822,4585,2173,5.636427306556875,1
443580,325,5742,4598,3078,0.6991019350583105,0
5655,74,67375,5817,2609,0.3095968120497594,1
861717,813,83871,116,1383,8.375204006260844,0
142869,976,80197,1813,3970,6.98042125885444,1
512023,738,11743,903,361,5.601573868563272,1
229538,550,18891,8685,678,6.889252343743941,0
531933,714,28483,6205,2811,5.397868342560575,0
995935,577,31135,3858,2822,5.783377355772339,1
380523,859,64058,2683,1731,2.2588896140963346,0
953266,909,95093,4175,1287,4.55504413336259,1
310778,221,11682,3730,4895,0.11073542465420805,1
153504,759,12798,6628,274,6.687336494609887,0
966394,209,94575,5141,905,3.3230255821851906,1
476610,996,43919,5443,1882,6.563241524373352,0
977615,187,14198,1540,491,9.264616695553327,0
467985,432,55502,8088,4754,5.91643314661078,1
699971,940,32104,7959,540,3.2808500236360985,1
945175,674,7603,625,2886,2.0715862042002833,0
562048,471,19009,5972,4415,2.517084859759684,1
750337,53,38661,6162,455,9.872970293420888,0
553521,440,29965,6797,650,6.153630504533943,1
431807,177,23784,4858,1312,4.405455080772938,0
758181,296,29340,837,1304,2.3097502358133837,0
199876,718,67689,2015,4512,7.730507167740589,0
770670,346,70297,5156,3609,3.874433439152841,0
313235,595,23569,8263,803,3.011266055031655,0
136510,180,69102,7234,797,2.2230472067883476,1
766165,901,49411,4748,3384,1.8563123165854012,1
367746,192,27254,63,4704,2.7337697605946545,0
348049,25,27160,8221,2012,6.272029480297201,0
177968,505,12206,4652,2840,2.3984777244844713,0
355283,589,44211,6789,3062,0.6059841300884694,1
536607,896,1533,7183,1080,3.590245247288345,0
867690,846,71132,2325,1313,5.848519080611228,0
366437,563,86689,5850,2645,0.6021805357519783,1
400244,119,42383,4372,3634,4.526251824960755,0
524973,562,96605,6364,2053,0.5228873490574415,0
637218,315,6358,4765,3514,7.681795658923013,0
635917,989,54395,7191,309,8.718824931653925,1
26940,15,32035,2879,784,9.638081403495336,1
255802,852,34459,2188,1614,6.912636637623995,1
753344,702,41287,2781,822,6.3206439774553305,0
926926,282,99892,2145,1327,6.940770854728486,1
314795,370,20137,275,57,8.54648185907221,1
254380,194,82017,1266,1248,8.070927894117302,0
978152,844,37522,6576,1449,4.384964338785614,1
699801,665,92459,4104,517,6.510731742262825,1
21688,957,38941,2319,2077,1.6192028066439446,1
964784,109,42057,31,150,6.949256249358006,1
539760,99,29689,851,4643,7.3077052853948965,1
81436,993,73588,8796,2157,8.013099006087824,1
560959,255,86938,5868,3673,8.176486015855888,0
192881,248,71240,7720,2513,4.399080526430209,1
336443,939,40679,1807,2284,9.035167821326267,1
274104,733,95521,6195,1394,9.809503137411276,0
208692,90,94846,6331,1705,9.780410824660773,0
910084,124,57428,6063,1172,5.8576095823464005,0
649406,285,34045,7411,2421,5.594827592361026,1
396290,89,43671,3562,599,4.573341902672539,1
205433,577,46903,3198,3504,2.9979409430010797,0
297977,188,49670,4504,2299,3.3375778608711926,0
747101,318,11715,7985,4015,2.1575210483117866,1
36976,570,21810,6734,1496,9.557226279772394,1
726570,518,40583,6989,3117,6.198265952907015,0
239470,269,65719,2947,4702,9.344631753073681,0
507830,795,93497,4123,434,3.8712565570171984,1
108549,301,20706,4783,2658,2.9819486446593277,0
131120,894,21316,5599,3699,1.3274492888576228,0
66658,300,36595,71,2323,3.002459084590685,1
575396,551,59655,9328,2895,8.901606075724782,0
153552,895,2497,5516,1531,5.822761987026261,0
313282,773,13562,8234,3166,4.524780298988751,1
10443,72,94377,4360,4762,5.6824953795379844,0
857401,603,8757,1831,781,8.926892650732384,0
657350,414,88195,45,1425,1.9282267043339474,0
519416,957,9018,8174,4928,9.656593564854587,1
254685,489,29277,7392,2551,6.661943799452291,0
465308,334,44077,6071,3486,8.55350214123492,1
911213,390,82269,1675,2323,5.254068697304362,0
879630,690,49250,7268,4421,2.36637872196373,1
324480,319,83689,6381,556,5.674343644332534,1
253585,352,34572,6744,512,0.6793955388204242,1
292241,679,42020,9461,3218,8.52195163476209,1
726605,484,57264,6834,4151,6.4957910129690974,0
413402,65,4170,3023,4115,2.8285710611731343,0
314500,856,59449,2790,3541,2.7446935352253456,1
872176,434,93202,6343,2899,9.02806019491646,0
769256,151,82321,1012,4096,8.409070993289987,0
89015,670,41147,4589,2960,7.631086723910306,0
785229,385,44944,3507,4943,4.147919027365326,1
225086,235,24714,4802,1252,8.72505084747491,1
407138,483,49294,2071,724,2.468901233910279,1
224687,34,32711,7530,1306,0.24253917819162196,1
687126,699,220,2317,759,4.327699584799431,1
151859,374,69776,5347,226,9.19525292173029,0
941041,104,39769,2175,4797,5.712270152379826,0
339063,517,61949,9978,307,2.2943575070003206,0
891286,574,77828,2372,3378,6.508213027012257,1
578322,825,28604,6802,3009,7.44985684928051,0
622719,591,16771,5225,1517,5.50337827720627,0
964046,185,61182,9652,1531,8.42598023641637,1
397423,653,76759,6228,1844,5.923725919173376,0
291378,417,32714,5121,2668,0.9602058871412522,0
555856,499,30429,8050,4748,8.095450839152269,1
593921,936,38759,7732,796,1.4635619999843885,0
905198,860,66095,9656,4575,8.827551636838054,1
110582,468,1839,5144,1779,5.218450172641038,0
842135,422,67307,9250,4992,7.318667276231169,1
642922,910,24940,6812,585,9.720949118255263,0
971127,347,90528,9163,1378,4.319431435885443,0
709814,972,7676,7824,4357,4.597218439778297,0
363072,881,83988,5455,4790,8.258458771927398,0
737864,340,16900,2504,3810,1.1023775545985304,0
470901,222,61375,9090,4031,0.2769889710356499,0
192703,999,42180,1502,2724,6.043165413596197,0
862685,732,66196,7042,1847,1.6751977988807665,0
117170,958,90441,8534,2237,2.557382277434457,1
17642,354,65913,3860,1041,9.762799189332771,1
604464,585,11474,7858,4839,6.531480473153081,0
83373,556,159,7519,3485,8.557626779351148,0
272134,533,94865,2860,242,8.977910459171087,0
972126,952,15929,1248,2100,1.2135002553279117,1
708023,355,36942,7083,1249,9.27777518167362,1
5170,832,2199,9400,1737,8.66519186853469,1
156889,257,92676,5010,3669,0.4534263592633625,0
923640,633,12980,6305,1918,9.772076203237125,1
658072,334,42997,5762,4414,4.583169502447576,1
254186,476,43359,4390,2754,9.744884123510273,0
861119,100,91336,2139,1392,8.238544535436796,0
708839,303,46006,9802,247,4.401341970858202,1
404689,550,6276,7335,4272,5.115574331724856,1
737199,533,18372,8748,1685,2.7509751197489054,1
910808,668,88697,6118,1931,4.869198054900377,1
779083,658,8168,3994,4016,1.0749237331147043,1
348175,859,99169,1152,4108,9.086350506163939,1
22625,678,24966,3744,3432,7.132120979828093,0
145833,268,4915,3621,4384,8.052067239051654,1
861886,96,39009,5890,4526,5.31122212297574,0
789253,167,48921,9164,3984,1.2563388191293345,0
625408,503,64267,3907,3822,5.372446515706577,1
180718,195,81733,3728,2081,3.2920625882654475,1
246851,353,29011,7747,1347,0.10105802325375834,1
561488,830,83474,3066,4736,6.1503579303591565,0
871321,878,4047,9483,132,8.536492242402376,0
180322,750,16515,2860,3623,7.1055205844784775,0
347448,525,69215,163,1854,2.2353238750771167,0
299591,578,22737,1714,2944,8.191331983650974,0
685544,959,84996,3462,400,3.0949948389720494,0
443970,518,29048,1440,605,2.184854472397272,0
411027,549,12927,5313,4706,9.61141788097925,1
158667,25,64565,8992,131,0.16597182834976354,0
616856,534,34289,6227,4488,1.6756913708793075,0
893934,209,52421,2660,4908,4.670010328805899,0
629855,193,49592,1690,4676,1.670692059181299,1
511338,318,75469,233,4506,1.6686950248370225,0
805189,825,99507,1876,4440,6.3434831133363145,0
108136,517,96017,9153,803,8.190301217052525,0
930458,290,85311,3370,3267,6.616174497288812,1
227401,843,14836,6339,4289,1.0145220501613827,0
193421,167,85641,5109,3633,8.953784731147225,1
694290,369,45078,1045,2676,9.227478351374852,0
617630,268,39543,6091,1215,2.8100254683942105,1
89760,928,89080,4481,2477,5.531125391739765,1
488988,166,15953,4459,2264,4.852366169764561,0
135883,434,57027,8033,969,6.682247263570339,0
686728,615,74931,6417,600,9.779464122534588,1
951223,788,51039,1407,4455,9.863803462400597,1
402853,30,69806,207,1332,5.091443259571665,0
799565,648,73925,4370,2716,0.9194966247906611,0
572274,356,77253,7150,4516,3.3447252672884265,0
423087,929,33512,9944,781,4.13566491528512,0
749467,872,21930,8687,3808,5.346333628625896,1
959976,359,49604,901,1434,9.603703706859006,1
508405,970,3262,7083,4338,2.6241753024815084,0
452549,394,11213,1749,1016,5.366877182465725,1
56508,447,24129,8651,2219,2.910477451317375,0
264545,465,95989,4489,2702,9.19461861972623,0
666364,633,66034,9108,3906,9.899576959639303,0
230921,755,60606,6582,2816,8.70739266490469,0
167373,555,16524,8030,3991,3.3874359197509807,0
887745,89,18098,4734,459,2.7788402236391905,0
487760,996,76548,4665,3640,4.311706107475619,1
137973,461,59811,2194,531,7.47576061662235,0
857053,604,49827,7126,1977,0.09315499704274588,0
986255,550,36273,959,3277,9.951111581207133,1
382817,498,62903,8585,3764,8.83411360907305,1
784266,652,69138,4538,290,0.2381553145514903,0
705169,532,23059,4058,3575,3.8210015204436907,0
651833,401,41877,4842,4754,6.878340585997485,0
868731,583,42782,2177,4649,2.414058665449179,0
583459,368,22888,1799,2475,1.4283871689167904,0
986224,42,28398,7570,512,6.293184106569725,0
983248,145,10795,8696,1639,9.03525451458761,0
273498,930,86723,719,254,9.555933224544798,1
231651,609,83650,1987,4816,0.10263306283685436,0
584148,931,77156,5773,2637,8.744573534005536,1
796936,419,71512,9066,1965,5.607679055340632,0
186392,538,29232,2878,50,2.3770429885545874,0
135595,100,13284,8825,799,6.1694370773657266,1
861675,422,62630,2420,99,9.957887674441166,0
916322,308,99928,1324,1747,2.7617233864711954,0
349847,496,34574,1008,2511,2.768882692018,1
428003,774,61702,9331,236,6.98942461028007,1
878839,82,91566,403,471,0.43207560699808245,1
549270,727,65139,6233,2204,8.205472182630826,0
264193,270,63683,8887,138,6.5252892244914165,0
276525,699,74081,9099,2862,8.411912726303916,0
986380,999,33708,6772,1383,2.307400773206324,0
516477,321,7787,6590,3095,8.47190224147308,0
764113,968,69481,120,4501,4.486135184251053,1
249038,834,88978,6460,1712,1.3272223329501498,1
573678,741,28718,6281,950,9.014225966018293,1
757649,694,54000,5862,3796,7.050131478752393,1
275205,174,8421,2865,2373,1.6828513561705438,0
72241,849,77210,3731,1357,2.465048956465812,1
837728,344,30596,3591,4424,2.6886353912115855,1
418230,511,54004,4486,1699,9.63334187260518,1
783853,741,55611,7172,2136,8.861771635707026,0
589823,813,86777,2414,4110,3.4634513204256647,1
362153,170,62540,9032,3372,4.666369502931342,1
852623,399,73274,6635,633,2.8527991492306413,0
52576,769,69308,2805,1883,7.426486579951658,0
553435,892,56887,6665,2316,1.6120914991930868,0
117622,981,12365,5361,1128,3.3861427746913355,1
855452,80,76334,1465,2386,6.061044696467154,0
974652,950,39855,403,391,8.773444783240137,0
395961,101,64137,6570,168,6.355502576286165,1
416364,912,15775,8604,3088,9.397264482391181,1
934720,370,67520,9729,2052,9.308092819140159,0
230155,330,99356,4249,3965,7.182994630310263,1
42929,254,38022,6346,3208,2.787019277455005,1
63637,33,65886,8408,4714,6.830790709857064,1
506494,566,66448,6625,1185,1.9273770425109682,1
454207,710,37213,9216,4864,3.332047026777094,1
918292,412,58648,2813,2727,7.578994122539447,0
154084,382,10715,805,3509,8.506319325688926,0
853745,937,33059,3349,4477,4.167688881157936,1
10525,295,91324,7361,4577,5.234368774242606,1
502829,842,56902,2816,3426,3.861328631930341,1
130228,937,81314,9463,4720,4.793002041919491,1
568636,450,15223,6231,1713,5.124876354368074,0
61447,925,33235,8625,2512,6.918344644876689,0
987154,862,68813,7420,3261,7.5052446443678535,0
111709,604,54513,8620,4589,9.750162426462396,1
757600,743,14641,9379,2678,4.376515081074408,1
87030,891,54455,4257,281,0.8313982792246988,0
723241,997,52727,2312,4926,6.881663365170705,0
920545,361,11391,1995,429,4.98274480398036,0
605154,935,88512,4995,2628,8.410217736796042,0
997238,864,20709,1742,4953,1.465443366006517,0
577114,228,33832,9534,4348,6.44913996165072,1
368952,494,37656,1155,4658,4.592583858144264,1
207355,452,11655,3204,3212,4.193030287665561,0
935577,227,13111,8585,4632,5.6486594178957885,0
390893,711,26269,6763,2945,6.841827350298598,1
96822,76,62275,6947,2317,8.50927445934777,1
291172,40,64532,7202,3984,2.351115878383494,1
417656,331,18778,4817,3432,2.9309472662928213,1
558175,259,90198,2040,2663,5.485815211033867,0
433153,575,92704,2078,935,3.4655714241605464,1
590333,19,46418,2864,2342,5.683445218969844,1
629424,687,65539,5829,1688,2.001507981468041,1
980007,860,62660,6249,882,3.0764780770682565,0
783795,936,38708,7442,2519,3.2484199045902984,1
260797,294,58865,5215,816,9.923205904731393,0
471998,162,51129,5112,3232,8.543483303733359,1
28428,553,42434,6937,3866,8.377006346864343,1
133685,538,74858,4256,2846,5.135699040190365,1
835775,380,25977,9521,4975,4.668480381102835,1
598447,310,59319,9838,677,0.7012554507734625,1
102337,826,78759,7891,2254,1.9732657693557387,1
454343,864,79702,6339,2983,8.953467881210335,1
315232,155,83670,2385,2489,5.256414214032052,1
203267,596,98305,5429,2314,9.8743825930861,0
177095,900,74872,5298,2446,5.91787997704907,0
554941,645,26214,3305,1888,3.7748708716760495,1
471832,61,41108,3320,1720,2.741099087437963,1
78512,413,31667,6275,1903,9.183596649274143,0
634410,711,20631,6392,223,3.7073229038663547,0
258496,150,89652,3526,4760,1.4614160009305,0
541006,97,32421,6642,934,2.782587073848818,1
600165,436,22419,4914,1312,6.456231637301925,1
579507,93,43313,9463,1308,1.3301044277314933,0
376644,252,67579,1287,225,0.9156635307816796,1
186026,115,1702,4944,199,4.576266024613924,1
934800,613,38715,360,4599,0.8365171150057682,0
551573,364,43889,1974,4106,3.929381146830072,0
315454,30,12762,3464,2884,3.2272524307056027,0
387390,15,34155,2226,2324,3.9147718358956585,1
932638,976,13382,5044,3993,4.8778830766034424,1
635833,230,91775,5625,3933,1.8532898375345375,0
447858,830,92192,1850,1597,4.424244349158526,0
783819,96,29852,5932,4,3.615191264181049,0
882305,701,48843,3905,279,7.954735320492738,1
656815,462,54978,3775,3019,6.94689146283433,1
598467,351,32130,817,2364,8.725417820294018,0
652473,402,10188,2146,126,6.690096687446866,1
726516,361,28268,7774,4399,1.2108495120075202,1
796299,255,93342,8372,2796,5.070770166355233,0
813009,979,47898,7096,4826,7.424695985083369,1
685007,695,46618,7833,3249,8.416784766181701,0
967398,122,25826,4469,3901,1.812757020731649,0
92007,997,31995,5955,4585,2.2350264853514226,0
202707,980,4462,4719,4532,8.622406959603632,1
145959,592,96008,7850,3701,4.854042768107481,0
44314,167,34804,6014,482,4.524230128628219,0
180275,820,88325,4958,3039,4.94115197012092,0
1059,246,23173,6265,4410,1.7333281551354274,1
406889,708,49689,441,1507,6.2763645152380185,1
449567,252,96271,7884,3168,8.079736860202258,0
89231,175,59496,9854,938,8.370611998463762,0
465283,43,8982,7658,16,0.3037838597005127,0
200372,264,95434,9062,4542,7.151891578841447,0
384840,311,72399,3212,4374,0.91224661953627,0
789226,229,18332,9848,3942,9.66869215716558,0
263141,41,79525,1896,4547,4.822408713920504,0
913574,921,21488,1089,2713,7.7541514484464695,0
273865,944,86063,8674,4701,6.218576963643959,1
715646,778,78483,308,3885,9.51936494675147,0
793118,518,91547,8784,3617,9.736579601810812,0
965947,491,44209,1018,1033,2.7887969099538665,0
882435,242,19232,4493,1811,4.828690387676149,1
759651,962,98009,3261,2007,5.042404301232594,0
720623,224,53685,7084,4196,1.776977030064284,1
63722,251,96521,4290,469,9.039376855646392,0
708933,254,16545,7101,1324,3.4960651450000437,1
144960,29,77640,1357,3277,0.8745679008466078,0
826780,219,57847,82,1624,1.54532867495906,0
276677,731,13347,8442,1235,5.133039056209374,1
153988,435,2634,9285,118,8.816853172285464,0
62422,990,5101,5411,1883,6.282186666065934,0
444741,81,87686,2387,2004,2.1483149900602627,0
397769,683,25970,1408,787,2.9680292128510466,1
905792,187,17893,9673,2475,9.76025085680905,0
795576,532,18703,9290,2767,0.5284887758839574,0
370722,884,93362,3728,1427,9.94338328464404,1
767103,308,22489,5294,242,9.058576921967637,1
92045,275,58098,8924,4038,6.784832717871813,1
978435,529,36767,322,4722,9.4320235290112,0
720072,504,60186,2057,3913,1.524678473552853,0
923941,977,81912,3060,15,9.425893605297642,0
877515,284,19733,3700,4611,2.1257508358063646,1
785946,714,76942,5635,2782,5.4621292653549816,0
164590,832,93703,3384,1823,4.887617146822252,0
24830,957,30659,9453,4923,5.1245809872666905,0
898013,780,49543,8997,10,2.67379761288866,0
861717,62,7951,9725,278,7.806386939808472,0
309697,821,64417,4225,2942,7.4258330082375545,1
744245,617,84693,3456,4428,9.539651323276708,0
489041,825,34006,3664,2791,5.069910279067856,1
924419,831,55864,3096,2085,5.480920663562591,0
816127,409,93060,7428,1106,9.033729091938147,0
469486,423,740,7565,31,9.194396230406275,0
802135,613,93995,4659,3125,6.495366860734041,0
153550,933,77860,9545,736,8.203950879420457,0
68918,665,31099,148,1848,5.051397079931971,1
293272,498,9727,5730,3032,3.8819553011827668,0
578538,511,65904,7163,3608,8.640683294461645,1
223191,316,26533,9975,4140,7.772719548861314,1
633065,426,30408,6262,2677,2.4241159399302745,0
300270,518,65305,5553,293,0.4764512387252773,1
631904,930,15038,614,3196,5.655998303620057,1
572087,539,50799,8431,1571,8.41616521376972,1
226300,647,75759,912,3048,2.4720146485766827,0
452464,675,49061,3013,2939,7.673953844389302,1
296051,15,26254,5409,4262,4.1400723406310025,0
8644,431,26722,158,268,3.357085433877268,1
297727,949,19208,547,1147,1.728163011361915,0
55560,460,60640,5132,3342,9.342935968524298,1
496821,436,86090,2900,879,2.2569803306463507,0
373778,399,55061,7674,58,2.791886391229003,1
933689,343,20165,2265,2497,3.3148783708907956,1
630877,457,93476,8946,3891,2.8466191288622857,0
305132,347,19512,734,216,1.6290561061188502,0
404662,857,75000,3791,4339,3.544500635131026,0
286306,97,1979,4317,4612,4.717727973448874,0
146222,278,93809,1924,2311,5.5177251330445625,0
959808,74,6612,523,4956,1.5649960197523816,0
96373,687,26763,9702,733,7.794137661963219,0
511323,73,6022,5924,2502,3.1152940233502093,1
520399,279,59750,8809,4639,9.179486663760715,0
561291,666,75304,860,2421,3.2955243499550155,1
52746,386,28055,6184,3377,8.628788782275656,1
67923,854,60889,7492,373,3.525325759777842,1
471961,790,73368,5880,111,5.058327874811136,1
657343,338,17639,7901,2540,3.7235469095700866,1
390454,911,61032,1307,293,3.8709531456182598,0
48114,527,299,6346,2469,6.18582203690702,1
622975,642,84962,2821,2198,6.929285947609946,1
52274,871,96190,3865,3268,8.704735214963863,0
219411,430,83200,6925,167,5.690525422217907,0
806810,322,13028,8226,3153,2.1684415248901354,0
253816,318,25437,2100,69,9.895800967464425,1
270692,823,4589,9571,1425,6.837734384569449,1
564909,855,73669,436,2572,3.7475220741415596,1
773948,653,62645,2572,1654,9.682044748944163,1
722671,811,59917,4362,2259,9.58473500816468,0
258870,971,80995,308,101,0.7953922139734726,0
612189,968,19168,491,1731,0.19825662874429106,0
752603,198,63845,5308,1361,0.4445659843011873,0
640711,730,72934,521,332,6.8531442289094135,1
777825,51,23092,1914,2252,7.108790854949284,1
90673,599,12377,2925,4324,7.240277754922174,1
940035,329,74839,9560,3260,6.302393878335505,1
281014,666,91168,3290,1122,2.8549131542405237,0
968051,454,46635,3229,1957,1.6712890639149047,0
46738,383,55402,3577,1959,9.278583165276599,0
68537,295,89889,5609,459,9.131401686959602,0
242015,180,80801,2571,1217,2.424861010833798,0
408972,614,82433,232,4985,1.6793713585755965,0
320851,272,8312,9814,930,3.7534099209863045,0
959334,978,84767,2652,310,0.4840662353198799,0
749759,951,62263,6250,2889,1.62139118924303,0
142118,544,33885,1216,1758,3.8029899785347308,0
155724,813,57848,3539,4341,2.3874395730564557,0
318173,151,63494,521,471,7.368202645905399,0
300100,157,43951,3066,4417,9.049596318319479,1
277030,449,40629,340,4236,9.09140162098338,1
349425,637,35006,8250,3180,6.042777901792496,0
367797,602,79567,3253,2360,7.034897366927644,0
950327,425,67969,4681,1144,4.940314373698502,1
171020,34,25378,5633,98,1.4668771280689563,0
931826,636,23393,242,3649,6.350358297441957,0
729690,103,7166,227,493,3.499538129838775,1
636993,314,67007,6703,2157,0.05793505405566668,0
116431,194,74554,2602,4579,5.749537058412387,0
793594,292,29616,8318,2177,1.9836879119400275,0
377371,164,30771,4430,1423,8.865056363932664,0
83293,695,17812,4853,4935,9.339447232273587,0
662265,872,54026,9623,505,1.62173061352626,0
488517,694,15029,2168,4305,0.2941278455725804,1
381959,675,69842,2748,360,0.04044434520026785,0
651902,23,13177,1308,153,9.130435553503407,0
111580,899,69317,1593,532,1.5201857316164868,0
320627,825,26601,1493,2011,4.353324405458821,0
563745,649,18701,7883,2357,0.5716136648975878,0
610228,350,6688,4777,2783,3.7334586724366083,0
933884,613,17390,6438,1969,7.854248976535482,1
409724,792,99941,7108,4971,4.066686637359226,0
544964,743,90956,8438,2347,7.75580201527235,0
351940,482,37879,1082,4436,6.888392243178938,0
597721,828,89369,9673,634,5.173080927942331,1
383170,831,78221,10,2601,7.37709810837149,0
395780,916,32492,2006,1192,8.791139942489892,1
508854,117,19671,3529,4515,7.930114474963384,0
670230,340,49790,2292,736,6.917299277936898,1
