likes,shares,comments,weak_ties,virality_label
3009,2024,2055,1.8703458569265707,0
9154,298,3515,3.477650209146279,0
1827,1865,2375,6.7980407095913185,0
6979,4016,1910,2.630377990850331,1
9805,2111,289,4.268866957091659,1
9832,754,2558,3.8677023488168203,1
8569,769,360,7.655900637910602,0
4285,3735,1622,8.837870622601443,1
6910,1238,4314,6.99370956810977,0
8561,4929,4094,3.4160226093303416,0
2196,2213,2453,4.331770489758872,0
3747,1906,2015,1.4335015405372142,0
8843,1564,2040,1.6809744776660984,0
5978,1218,2044,1.64292567526515,0
5607,4601,2800,1.305863575613102,0
769,1357,2970,1.7958122850913016,1
780,3839,831,2.0268820257835762,0
9908,1460,1793,1.118459437976329,0
6303,3985,3692,6.40260721884227,0
3983,1416,1791,9.904015345821996,1
9503,2853,2841,8.791867446522561,0
8714,4856,4690,0.4560272382608621,0
521,4928,2154,4.230588091967248,1
9127,1428,580,8.593105792327723,0
7569,4378,2853,1.3467481799199643,0
5784,4474,2236,8.476451466520427,1
4583,4293,4176,5.927006378378993,0
5946,3062,2155,9.312985525961118,1
4941,3071,1344,8.760391142644252,0
6267,555,345,6.770343220587175,0
7128,355,1886,6.578226598726955,0
2461,1563,554,2.131642023919081,1
685,3500,3770,1.1675296715800854,0
2160,1040,4397,4.153934299687983,0
7031,2686,199,1.8658003949312474,0
9759,4474,2940,1.0241671767775895,0
5341,4775,3490,3.0232673327289348,1
38,2553,306,8.604899427966485,1
4875,1779,3075,0.17148154018361228,0
1256,4994,1656,2.9263768172217564,0
7697,75,2692,4.240521852144923,0
2196,4326,1764,5.105697496152866,0
7165,3319,275,1.8157750838298925,1
301,2349,3361,9.642201998380312,0
7527,2773,1401,5.788730435721895,0
6381,2262,4733,5.221105470570441,0
646,3229,1775,0.08822588930341158,0
9951,2116,3381,4.85715379396007,0
8789,392,4050,8.376706294551841,1
8853,1108,3460,2.1964454305124272,0
4330,4362,1880,3.51207568386413,0
9560,610,3835,0.2057146468769555,0
7003,2775,4278,9.769275142337952,1
3537,3998,1844,0.6665179712804081,0
4558,672,3377,8.982211239095694,0
6579,3677,71,3.129877141804547,0
8474,30,1676,5.8755640198587855,0
9678,1400,1295,6.793155399660034,1
4082,4071,1043,1.408291674311145,0
4183,616,2625,4.437593777803355,0
8652,4634,3042,3.2546610024664235,0
3754,2786,814,0.5660246560546534,0
1724,870,2194,8.331936543931807,0
1376,4196,3500,0.4516775649747773,1
8706,3604,309,6.532579594838667,0
8894,1412,2061,3.14077376419847,1
1653,2739,4227,1.921293272018666,0
2066,940,1877,6.6708605133554535,1
22,340,2802,5.745377145262058,0
2460,2908,2486,3.1525625737482987,0
5926,4133,4835,5.129607482592392,0
6251,659,3745,2.4623710120620945,0
9496,2033,794,8.636964590026922,0
7295,1560,4014,3.1381878032716157,1
3300,3457,4353,2.451530295515314,1
6279,1656,3407,7.518337110596511,0
8553,2975,2456,0.17592487993914885,0
7353,1049,1851,2.680117320860753,0
3727,453,974,3.7539522065117312,1
6272,1704,1047,8.822379617913818,0
5995,2784,4366,9.504418025483442,0
9476,818,4237,7.164779669139499,1
514,4868,3789,4.9253178100965975,0
448,12,4997,6.406215490576886,1
6019,3979,3021,4.14001051681333,0
5343,920,4369,2.9882583184866784,1
8033,4920,4029,9.506880681396284,0
2520,2418,464,1.153902290099238,0
3081,1314,287,3.4639356805010904,1
1428,3677,3195,8.990889599605932,0
3967,2017,875,7.231414305874169,0
6445,1228,1992,0.2910145132297659,0
9114,4792,2925,0.23099673424247125,0
2159,2434,1120,5.165124626245746,1
5132,2868,446,4.842530562300217,0
2547,2515,2832,4.429915386563183,1
2979,1438,3568,3.023437618390089,0
2649,4164,2896,9.86638719813639,0
8505,3543,721,2.719873229833815,1
3083,3175,2163,4.900402064405619,0
1037,1781,2582,4.048930968230663,1
3489,2263,1351,1.7024942596174208,0
7604,1969,3980,2.0261881912527855,0
7544,211,4502,9.18302742009773,0
2634,507,3384,8.582797228559551,0
3983,331,1725,1.9904430582035237,0
1778,550,693,8.756626239095135,0
7902,941,3413,2.091861300808425,0
5110,727,494,6.265463217476971,0
5189,4975,947,0.812805233206938,0
7378,2862,22,8.803696262591181,0
1124,3243,1128,0.5150029946546697,0
697,648,557,5.549428892511367,0
2179,2737,1616,7.7971152518038505,0
9596,2747,3730,1.168347364106812,0
5251,1009,1656,4.044802675001885,0
9235,1550,4173,0.419501514900501,0
1929,803,806,6.827525773399592,1
1013,4080,3312,3.074495949613519,0
226,4309,4863,5.5939524463847,0
7321,4264,453,9.327322704203617,1
1828,3401,2975,3.0585810799484237,0
7909,4241,2324,0.48627471635277697,0
5588,4611,1447,6.756277676987004,1
2023,3161,2561,7.868411345141675,0
4966,4548,2511,9.57868559877576,1
5891,4155,2871,1.578008770256658,1
1080,527,362,3.921399251161498,0
5036,3298,3454,8.441404600254748,1
2563,1023,2798,8.068713932688794,1
3292,3734,4620,6.2479570733386245,0
3586,432,3453,2.6936854520269393,1
4431,1176,3255,2.8403529065077757,0
6841,400,1217,1.2400299462414255,0
6643,2104,1485,9.218536737859097,0
3959,3050,2103,1.7293151463944534,0
161,2233,2536,5.728866011799064,0
593,2445,1855,5.843514169821129,0
3390,4700,4817,3.696054411952688,0
5997,2835,1207,3.525184610054551,0
6354,2513,1448,6.685884185582797,0
663,1773,1507,3.8829777794853904,0
9324,1096,1003,2.5511539333800073,0
541,928,925,3.9913170240003093,1
5433,1951,4951,8.07662077665546,0
5093,1973,83,9.664784551311856,0
867,1554,3742,6.359502304538448,0
8623,2778,3927,7.821012254841064,0
5469,4421,1542,5.328248613126102,0
6256,994,985,6.248231420934378,1
9398,612,4231,9.880866567365597,1
1169,2593,908,4.384188647019115,0
830,595,2908,0.6625469695419994,0
1651,841,4685,9.570069178193547,0
1136,4439,2737,7.930617209035477,0
2810,858,2586,3.9831036786357132,0
8667,444,1143,9.823950536227688,0
9518,1788,1331,3.455357503486262,0
1019,4317,3348,3.721201960080287,0
5237,3454,1553,6.097313531899208,1
1283,3952,2342,2.743473861553567,0
659,4687,1806,6.9857148513073275,1
2010,1030,2100,1.5285030395050592,0
8590,1295,805,1.0802531935815352,0
1733,2063,4147,5.348780075641556,0
2125,1447,2775,5.554936823944011,1
2171,2045,71,1.0665506962969062,1
8266,4619,27,9.64176261131151,0
3471,2850,468,5.732866576070838,0
9028,3824,3983,1.510349924969261,0
5624,2068,763,3.11442524332299,0
8691,3761,1424,8.002342139331626,0
8329,2275,2248,5.232315278655318,0
2097,1808,3832,1.881483485465556,0
5068,1311,4915,1.0284897206180477,0
6397,4055,4060,4.307744122374848,0
2757,2451,4070,3.374147086864342,0
3920,1089,1675,6.559173524819735,0
8186,1672,559,9.252469869511653,0
1900,3675,4474,2.477302857741588,1
2610,4532,3831,8.552339332828451,0
6900,4924,1918,9.204619784452005,0
1449,4354,78,9.020025994699015,0
8738,2003,4929,9.520773299454353,1
5017,4198,3647,8.421086221292754,0
7999,4864,1031,5.934860053966702,1
6052,1124,2072,4.098460987102419,0
2096,1221,4545,4.916877860337713,0
8895,2860,1484,8.726121748775853,0
6404,2273,2245,3.0139837741718245,0
9817,2990,1550,1.5926169434109438,0
3331,2510,4785,1.4081921813379517,0
7462,236,4682,8.269946099050005,0
5105,1144,1829,7.614856863300977,0
2978,3253,3751,4.9764534104634155,0
2839,3782,4722,2.7487142809215315,0
3384,766,2031,6.776131755426114,0
685,2681,4459,0.3843309743246981,0
7531,2665,3856,5.682278156666614,0
4283,1759,2182,3.9842516873946368,0
7736,3491,4469,9.778596338119685,0
7710,2815,2094,5.0756024911052595,0
1619,3513,3903,5.5226775245026785,0
6868,495,3032,7.1236266344281916,0
1431,3180,1548,4.845384811256467,0
9067,3930,367,2.245686192767514,1
4713,2072,64,5.37277846548448,0
9557,337,3299,9.442688708907204,0
9435,3949,4849,4.0991098816847185,1
4998,3108,2035,6.7964095499967305,0
162,1817,2863,9.78034188885685,1
1974,136,1876,8.299223129834905,0
3291,2555,4851,6.590341330833237,0
8461,4415,2228,7.359964883305143,0
631,915,596,9.364832480170751,1
905,3538,3606,9.597521044003566,0
2014,2100,2674,9.689681303219958,0
9833,2907,3889,6.25641628202522,0
7896,2914,3506,3.8471164986523654,0
204,1982,1834,1.3315312895629994,0
581,3870,1395,3.855480013404029,0
5675,4528,1586,9.42955454735619,0
9032,3567,111,8.897970805923896,0
5347,998,452,5.236596620628786,1
9911,2147,2803,5.370072865939241,0
2643,4694,2631,3.089203495949695,1
8017,395,2186,4.545078900704814,0
2297,3598,4348,7.144484939393951,0
874,4510,2004,4.024307256477919,0
5560,938,1459,1.8798387207603384,0
689,1636,1942,5.408595788250778,0
4000,2724,3493,2.25336911454328,1
9614,2510,1857,9.742875560126,0
671,4636,61,3.903399140119541,0
7927,1649,1494,9.096649716091163,0
1171,3690,1180,2.2555399660362427,0
5591,3435,4901,1.8920900530577645,0
9135,3201,2788,6.169011290397374,1
6342,4179,1875,7.793790783033207,0
1449,4366,2208,5.667645638523757,0
2539,2291,4636,2.2979568360525935,0
3959,4483,4721,0.3789436288399606,0
6285,213,105,6.1828882119100514,1
5432,3237,1154,1.310372253655483,0
4260,3862,3428,3.431763870323312,0
2361,58,4087,6.7578475367123145,1
6164,2930,1708,0.9802344058293189,0
3670,4938,2823,1.272514797839558,0
1753,2971,3925,0.6166620730740413,0
8100,1527,1908,9.960791289068267,0
1938,122,2049,3.8707676860158124,0
8562,3719,4464,9.057951677346345,0
5976,1436,1274,2.935856384242821,1
6588,1162,945,7.5320256514049575,0
8616,3300,3904,2.190666163123789,0
6304,3345,2227,4.983247096482502,0
7345,2486,3796,8.246157392957796,0
7875,561,292,8.163343988950826,0
9086,3981,4679,7.942807173626745,1
6633,1737,2222,8.237344130385528,0
597,904,3973,2.1147228130587923,0
3062,3554,2491,4.822162725603865,0
2336,4490,2475,4.848714745971586,1
9879,1726,4860,8.905024873479125,0
572,2923,3729,2.968918293994288,0
7521,3531,427,9.314958933890482,0
6171,3906,2972,4.50795736306099,1
7097,934,106,6.697870031774188,1
2090,74,3619,2.688831122793344,1
6566,294,4754,4.102981068313073,1
4624,20,3333,7.098009320691404,0
1633,3242,3992,5.127471418510093,0
1517,1038,1225,9.307080116883338,0
3648,4655,4004,7.371249658974774,0
1537,1109,4250,5.644029255105999,0
3137,3771,3368,8.866697566522081,1
6985,371,895,6.6555638878874435,0
97,4913,3905,6.473204734204323,0
3750,1174,1620,2.4637133314762725,1
8535,1164,3863,3.9485696552821095,0
8174,1092,2292,6.833036526040215,0
8103,1283,1385,8.917917114831578,0
5413,2011,3899,3.155474736449152,0
4666,845,3592,2.1548562194298473,1
610,1991,2433,5.936959788158558,0
1727,520,2806,0.6719709810271313,1
1854,4466,3383,7.145417014500052,0
5055,4196,1301,7.031385432874808,0
2324,4756,758,3.549660309861551,0
9369,242,746,8.926776533449017,0
9283,2800,592,5.021811415391275,0
5774,4607,2886,6.457649506929368,0
6519,2896,4111,2.095784819383378,0
1749,2602,1068,4.1734033516,0
781,2273,3307,8.62417540269768,0
7548,1541,702,2.129395476323428,0
6823,2765,4708,3.9057437759246882,0
2105,2114,104,3.1807654442812994,0
3867,4491,1497,1.5111018486478012,1
7193,4707,3833,2.8971791812753556,1
4976,3083,395,2.3277228357521675,1
2113,1857,3517,9.235936304613274,1
5879,769,2653,7.410788045427959,0
3970,1422,3291,3.1610158178282433,0
9259,406,2010,7.633390532427098,1
7264,2972,3881,0.22139953033871396,0
1577,1872,4946,5.265247107711399,0
9203,2694,1988,2.5033456373467313,1
2274,2269,4537,1.1432207180851417,0
4869,4749,1668,8.837585283384886,0
6744,1181,4968,1.9934053426257259,0
2426,1439,4762,8.223910929462823,0
5546,3053,1051,4.132226774917712,1
6852,3333,2841,0.1429077004070034,0
2551,2897,4723,7.325328293010252,1
6411,2903,3584,5.963597582193679,1
7,228,347,3.4417188316781933,0
8087,3959,1263,2.8154593392626337,0
2555,1893,4665,0.7369125237043472,0
475,1313,2742,9.414255948352722,1
5416,1070,2073,4.939848846920857,0
8676,974,3148,0.8552451757610802,1
7239,1738,1351,8.686797177444705,0
6710,3285,2821,2.788331728178167,0
5000,757,3827,2.036027157346548,1
4654,3095,669,2.8093743834221874,0
8078,320,4813,5.645714586071113,0
6063,2321,2646,0.740564844970365,0
2285,555,266,4.817569091226765,1
5223,4939,1438,8.957434451243126,1
6971,1386,2693,1.8817159584612386,1
3525,4763,1022,3.3118877215224387,0
2822,3047,2037,3.9612196505165276,0
4943,2427,564,5.862207115272452,0
6530,2004,1059,9.192542465263115,0
258,1930,1424,3.945392082424255,0
282,4841,4123,0.6915284067776362,0
1898,4770,219,3.479508614309924,0
4135,2163,405,1.900854125998448,1
6629,3867,1637,6.517744788191033,1
3200,2426,2318,0.29262109167332184,1
5110,3793,1759,2.919299710730734,0
7167,2513,1674,5.4517350723261995,0
612,3803,791,2.7733420604955428,0
687,2327,3582,5.509952833452542,0
3690,617,1309,1.147123221871832,0
8804,2165,3833,9.428054879896225,1
2307,3308,4929,2.909068073298867,0
7133,992,4412,9.230008393898835,0
6509,1377,1330,3.258354395041454,0
9973,4381,4446,7.818401911729877,0
5906,3174,510,2.4618735746125298,0
2591,4782,2572,6.697689023896012,0
7183,1305,3929,3.2371621382276716,0
5248,4833,491,5.091591292096588,0
8766,3078,1617,6.738141457636807,0
5108,2686,2056,5.888825052029606,0
3604,2983,1520,5.762805932836943,0
669,2523,1583,0.6568083565761729,0
4364,3582,1575,2.490768321715918,1
7329,1485,3946,5.718392898565416,0
1283,2100,1761,0.1831720721572505,0
923,4581,1991,2.5064425511597967,1
1125,3715,3179,2.2918523943119675,0
1529,2001,3326,2.4985611016083444,1
9786,1387,1046,5.356094995666537,1
8438,3183,2892,5.819603540191924,0
3711,1030,2613,9.089979943728112,1
8004,1765,3892,3.860310490262192,0
9752,4763,4144,9.265789171431258,0
6274,1220,461,6.519543449841702,1
3864,4930,4431,9.126603959005557,1
7833,4971,1381,8.334721016800483,0
6788,3806,1145,6.875824434076875,0
226,2414,3515,3.5610589951895943,0
264,4345,4454,2.411104476852185,0
9587,1618,192,2.223914355120322,0
645,1263,3534,9.521738374562812,1
7544,871,755,9.585738431293581,0
5569,834,1684,7.248313735243089,0
2990,2822,2525,8.837959840764773,0
2504,918,827,9.189961630790606,0
9346,1724,889,5.1155619651931215,0
587,2413,4748,6.2905969062517215,0
9177,1313,2455,4.187544979202146,1
4079,4498,2333,4.184907642852631,0
3348,2105,4946,0.3842891864461462,0
6299,2568,110,4.338214604848055,1
3831,1138,4715,6.734898115131833,0
9433,209,792,4.219821661065711,0
8381,1064,4683,8.724096768769565,1
9172,4911,2643,3.3256295240701816,0
9890,2220,3414,1.3268204656084948,0
1715,233,1309,8.115586907290593,1
6450,792,296,6.73947918328592,1
5433,3110,1629,2.418194823205818,0
1098,2166,568,5.36451256042233,0
7096,334,4927,4.018523385937924,0
2326,1359,4705,9.388597764356577,0
9087,1214,4111,6.07332090920629,0
6416,4419,71,1.583892611869916,1
6980,283,4365,5.021484526369852,0
6763,212,4382,8.625568325238508,0
1674,1658,65,6.7149667003246165,0
7950,4078,879,8.424520760986562,1
9122,4847,67,2.503993138656403,0
8915,1417,1216,8.88351377047542,0
6049,2386,3027,7.556113318241721,1
1089,1794,3239,7.289137554380787,0
4578,104,3480,3.465410697635244,0
9127,4865,507,8.876580637605281,0
155,3893,3714,6.379793773932166,1
9262,3845,2884,8.518394768628024,1
1958,3690,1125,3.609714559862718,0
6344,3292,885,1.456520910643565,0
5779,378,2841,3.3233718022032233,0
6144,3293,3877,4.552643473751825,0
5063,3329,4870,5.334073751454924,1
3830,4808,2525,5.108092157115375,0
9046,3438,925,5.460545924365644,1
8831,224,4215,8.417057652229476,0
9794,737,1938,1.701012461881699,1
6659,235,3814,3.160512951688709,1
441,4278,3362,8.886084904354515,0
6040,711,4583,5.604582045583303,0
5925,1888,3232,5.833898703695722,0
7358,4718,3744,4.780625446139522,1
4628,1259,3465,5.489746349861391,0
6370,748,440,1.980797305601012,1
9528,3986,3611,5.468668994181282,0
948,3551,461,9.971731279111168,0
8179,509,611,5.660475729241843,0
6115,1823,3471,0.4440246560603034,1
459,4880,3163,7.964356443506597,0
7568,2941,5,3.964754287233876,0
4646,4232,4776,1.5367614850156186,1
392,2134,3970,8.625198062266913,1
1787,1777,2858,1.9797325553496758,1
7374,1222,2606,9.207673898585332,0
1138,3667,98,4.417964904426055,0
4741,1777,525,7.427908347497,0
7418,1304,1180,5.469958503385205,1
6362,4859,1689,2.5662680391522787,0
2454,701,1138,6.7109017449591875,0
9658,2989,4491,9.579125508901479,1
3674,151,4865,7.696369667914125,0
1377,1325,3071,6.040179965751782,0
6701,1301,2927,9.906281082658566,0
2597,3722,2792,2.653266673426847,0
141,1711,4778,0.6234148790944738,0
2659,806,14,0.3213086611593108,1
4596,4330,2415,7.106878795587983,1
9031,2722,2685,8.302323647341707,0
5661,4656,2900,6.351005374845267,0
6142,1325,1236,9.050265974431984,0
5626,4133,4100,6.979760473399205,1
8787,1159,3220,3.7095464640902054,0
8472,2869,1607,1.812582916298816,1
423,4516,3563,9.246474785591563,1
6999,1242,3297,1.0359714999747949,0
4249,347,2633,5.4298840374640545,0
1750,1831,3890,3.1400792527351165,0
4757,1569,4264,2.7141500751967254,0
1967,3935,2808,6.458348519168964,0
4088,1918,791,2.3123693739103626,0
4178,3232,999,9.163651067423956,0
7789,3758,151,4.060439090991242,0
2946,2355,3063,6.773753467296789,0
9641,1397,4599,7.277557173285846,0
5394,2780,2091,6.8294169462533025,0
7880,1824,4599,9.034002408930235,1
5075,2491,4082,2.311308636059981,1
7230,4060,4026,0.8605454468610119,0
1531,404,2977,0.5546569726504935,0
2990,1721,842,8.778441504750248,0
7155,2825,4446,9.732870499391822,0
4493,3845,3793,3.0252654120471267,0
9335,4210,2070,6.935139235749692,1
933,3192,1659,0.089127841717489,0
1460,64,597,1.8863151011598778,0
2723,1299,2513,6.8927438246161445,1
285,4920,4135,0.6588713931523282,0
264,1415,4270,4.685100499198245,0
6816,3593,3603,6.625832643739489,1
1762,968,1216,7.659581713055173,0
40,368,2291,4.538159137243705,0
5827,232,4931,6.302840394963431,1
8259,2242,3811,5.395756295620613,1
987,3083,4993,0.523057720833211,1
7804,920,931,7.428046872598465,1
7789,688,2138,1.7236191588537497,0
5717,4272,4002,0.31805531233841333,1
3198,1469,2978,4.5116791628837225,1
5374,4725,3892,8.656375872815103,1
4790,4259,4595,1.5082943766102863,1
7183,3622,2918,0.1285753411697499,0
2524,2100,2564,1.0997923576541713,1
9277,2265,1763,3.6365911433160667,0
2479,3789,2170,5.801718699913038,0
9885,823,335,1.9301213398589256,0
5154,3431,1176,8.019640050225705,1
778,4151,3021,7.532971205490819,0
9777,4213,778,6.958636165986992,1
1492,797,1185,4.87469808315544,0
660,779,3285,3.6521695513398535,0
1348,2850,3447,3.755866209648108,0
9491,2892,3991,5.030705349557333,0
7851,1893,2470,0.7731468688265453,1
7156,3306,938,6.8230546286706115,0
2044,2902,4899,3.5150754400930206,0
7368,4803,4006,2.247587779386886,0
3516,3718,1935,2.783270704986389,0
9250,21,633,1.8029428528621783,0
9168,1500,1253,9.015680855277886,0
4577,842,1082,1.6903751636255104,0
727,1760,2143,8.829261188948626,0
7468,3641,1285,5.722433959684513,0
342,191,353,8.674509553888601,1
1447,395,1885,4.740642169055121,1
6581,4662,1818,9.276337194810736,0
6317,4326,2520,2.114907436083502,0
526,873,4008,5.546917528472745,0
6748,2621,3022,1.2583869051366914,0
405,4335,2584,4.472202852023644,0
7986,89,1547,5.699036966468424,0
9765,2279,4018,6.0567522217317205,0
3740,456,4204,3.6552879690727913,1
1846,2280,1368,0.7633564216645283,1
1478,4449,3337,6.553260713826527,0
771,1004,1757,4.884318604532778,0
5525,4534,1517,1.368788666372569,0
8770,344,4917,9.358759694060996,0
193,2711,3484,9.556686621834432,0
2007,4752,3685,8.56606279831369,1
1185,2462,3052,8.438683005175974,1
2394,1116,2696,0.9867127586805613,0
9984,625,190,9.934201095825678,1
9302,4379,932,4.003806798637316,0
4005,1979,4237,1.6312111586711353,0
7429,3994,3238,8.121017282172211,0
2261,1678,2215,2.2573076846305784,0
3736,222,565,5.261753206695915,1
6716,743,1134,1.2801606520343634,1
4875,462,743,4.746457232758885,0
8921,1568,672,5.581414934029423,1
4378,3347,2911,4.4592395995134275,1
7815,1736,530,0.69486824752653,0
3451,4039,3021,4.849390305827633,0
7616,3951,561,4.689428434408159,1
9836,664,301,2.616202772906738,1
2800,1356,3767,9.216015996574365,0
8333,1014,4280,4.177923326982561,0
5410,2132,509,8.64115796196385,0
1455,2668,3445,1.096638296334419,1
6892,1054,2203,3.188772842061814,1
5808,1764,2834,1.7633085376804003,0
6796,4458,794,4.084107878481925,0
4796,2869,2479,1.116366871708786,1
5093,1412,1523,4.410348058456205,0
1325,667,4856,3.5387074344823635,1
4976,3370,2194,2.2331504727400517,0
9405,1394,2528,6.421794119503151,0
1159,98,434,9.50911488147832,0
4650,4070,2038,2.0711347354958685,0
4987,421,1706,7.117908398984504,1
4697,3650,68,7.423808892567429,1
340,4157,1904,4.981205164258624,1
3828,1132,3959,8.97668346100567,0
1968,1702,2951,9.663900660648402,0
703,3620,4649,3.622464520538494,0
5482,3190,2713,6.510332980031875,1
6376,597,3369,6.622126179001122,0
1800,391,4595,4.036355262525046,1
5463,1075,3727,3.167910744946142,1
4912,2650,2404,9.337441982278134,0
4648,2384,3325,7.899815493126753,1
855,809,3546,1.1446456597454413,1
2866,3309,2303,1.19884071584887,1
182,3738,3681,9.225427688528265,0
3112,1159,3221,0.8140976502692443,1
5670,1531,4374,6.884213462431658,0
4492,4976,1082,2.2675824694441173,0
5823,2682,445,0.35185342741618664,0
1517,253,4931,0.596375460800902,0
5002,3548,4850,3.735221036795621,1
1356,3185,1592,0.7758845168936468,0
3629,1231,2775,5.96639199933454,0
3628,2423,3816,6.472545113740757,0
8210,3575,3053,3.7346857198304892,1
6132,4261,1590,7.428780757183508,1
9324,1573,2231,4.900425201695773,0
6588,2908,1561,4.302285034020821,1
3311,4712,4272,4.069880887901251,0
6048,1625,3646,4.311064873455374,0
6246,3998,4942,9.678876499344186,1
987,3883,3238,6.814070600384376,1
3321,3515,1600,3.152098471611,1
4615,3403,2056,7.338598702055653,0
8365,4598,4331,3.3026738832291604,0
3741,4680,709,1.257149077846762,0
3052,1958,2971,4.753603574556491,0
6574,4009,2732,7.510238591384141,0
726,2735,793,3.776599108873212,0
3760,4491,3099,8.691741420473429,0
5806,3174,2855,3.8695270408775984,0
1875,401,26,3.498390255067317,0
6993,974,3267,9.982439138632666,1
4033,223,84,4.824720229900654,0
5443,4613,3101,8.052212097135062,1
989,235,1122,8.049880560599226,0
3744,3498,11,9.263693370991794,0
8611,4211,1748,0.8489505445030365,0
593,3234,3109,2.712202764268423,0
1774,225,1876,7.67748091546434,0
935,2277,2619,5.626014923985649,1
3808,4277,179,5.596149423545339,0
331,1341,796,1.662153018702408,0
7922,4036,3813,2.811530141139298,0
2702,209,2024,5.213340857167345,1
5889,3727,3217,2.771813646746212,0
5054,3928,886,2.1028279269871506,1
3868,4989,2468,0.8775605576999612,0
4200,2803,3387,1.5572601192334556,0
201,1109,1519,7.6886776249197295,0
2497,2026,2432,7.187791805847155,1
1842,393,4866,0.458336843487116,1
9101,843,916,2.03284085344111,0
4658,1524,2070,5.604553467327163,0
7544,603,3976,3.2262784423677315,0
7718,581,1781,8.232496026795305,0
770,1939,338,7.849893076621469,0
3155,132,1516,8.915805579581095,1
1628,2838,2870,5.629312315051159,1
386,3385,3582,3.520764798090985,0
6031,3770,914,6.060646961849177,1
6439,2268,3290,0.891366797454578,1
6401,975,4570,0.09586017741467612,0
4008,1813,1446,0.17093520120355365,0
2466,3263,1379,4.075429379342161,1
2282,1543,1483,2.2807759410306327,0
1856,2835,2074,1.573377058000477,0
7980,2738,800,6.153260156181704,1
1998,1357,1246,9.950950426131811,0
5476,4134,4959,1.7775320361553637,1
9428,1316,2737,5.464214242139388,0
4669,161,3495,1.1972751399989379,0
9342,1909,4834,9.34236441072139,0
4318,1127,3257,2.9175516857058503,0
7064,3870,3877,8.783398200433783,0
7446,1658,981,2.8307643925037684,0
1431,3125,2476,8.060524801867196,1
5624,1963,2088,2.093813334457727,0
7461,2289,2952,2.927894301534444,0
1819,966,1011,1.9247536540363397,0
1130,889,3464,2.6425987784965566,0
6563,3061,2750,8.348657553333153,0
2658,3629,2126,6.390324975466974,0
3500,3189,4812,4.05879668837224,1
8566,2748,3861,9.715210270821563,0
2120,1666,2591,4.648615271295737,1
4020,3066,1473,9.697599712588513,0
3259,1441,2521,1.9658692291086022,0
1823,1067,1165,9.046384271149494,0
1474,4223,3322,0.13822204097494684,1
2242,2923,609,5.453032023657575,0
3243,4253,2183,4.230523942920148,0
6990,3856,2531,5.250878454719793,0
5160,826,2861,5.53444831947699,1
3134,4607,4650,3.890313540677109,1
2070,3985,1655,9.981978468860952,0
359,2092,1755,9.765071903006259,0
1141,3179,45,9.617453767045951,1
1635,4538,1259,9.790850473765879,1
4000,3901,4638,7.930123987693985,0
3361,2362,3232,9.88590479026332,1
6583,2224,1451,8.923602252751419,0
7835,1726,2118,4.159326370324211,0
6,2006,2567,7.847771083834077,0
3267,266,1992,9.120678451256257,0
6564,837,3123,7.126060735870925,0
9783,4584,2340,4.227823405656039,0
4928,4797,4907,0.6579024201642525,0
2606,686,1488,8.096969370605876,0
5906,3361,1573,9.527428731264703,0
3273,356,4962,3.624632602299264,0
7611,3815,2427,1.5190605098893961,1
913,871,1766,3.2650383947055572,0
2011,1973,3549,5.826223581782463,0
1442,4647,2309,3.169290032822362,0
5546,1810,4675,6.106187301963539,1
1829,4418,2404,9.668522322446305,0
8767,2641,1442,6.7073449330768256,0
6468,2228,4793,3.6265936628562168,1
929,3391,1976,9.35752971471535,0
3699,4178,3973,5.656352687011439,0
9655,2350,2490,1.2837239853256666,0
1054,4357,725,4.989810051937615,1
5744,4879,3803,6.536364449100499,0
1900,2739,4381,8.382543658167386,1
9649,2730,3827,9.364767867076473,0
6980,1318,4665,3.174161337163852,1
7069,1535,3619,1.555123640790368,0
9591,4784,2887,0.7382864219388241,0
3415,2443,497,7.3835460270828275,0
442,1772,3976,7.9515825271543195,0
6218,3209,704,4.093731269281669,0
4652,4934,4657,3.9592540717362903,1
7939,877,4127,9.54237031654632,0
7833,2870,3681,9.166813250803274,0
9370,3200,4138,2.332659019170432,0
7597,4144,1916,7.808076477498073,0
4458,3747,1374,6.2270039623294,1
6591,2836,1845,1.542227391196399,0
9449,292,4654,3.5677104708656038,0
2309,1651,1436,1.7747294130748248,0
6268,4631,3090,2.951560388218386,0
910,4406,1370,6.153011757733516,0
4340,536,1928,3.7526547104343964,0
4009,2686,1636,3.940595198358572,1
6628,233,91,5.3964729261718976,1
2169,2652,1843,0.8722413884172275,1
2172,2374,184,7.387972898494148,1
5668,2272,4823,4.0170953341334,0
6313,966,1571,4.803970882023202,0
8315,889,831,9.742997288546317,1
8036,3863,4440,3.44366888318254,1
6789,3400,2125,6.482189359739254,0
785,34,4262,3.925043172958107,0
6139,4542,263,8.942827186836782,0
6344,3523,1286,8.467562669950395,0
2416,1763,1529,2.4162427176238435,0
8988,3291,1808,6.917457126109006,1
4154,2488,1877,0.6517199589720701,0
5619,2700,1749,9.631853895298901,0
1936,1558,1909,3.4899010801415753,0
3807,4690,2623,8.31842772584767,0
7151,2276,1197,3.1843136607730993,0
9493,4006,2478,6.327707411968721,1
3236,4439,4863,9.835907919843317,1
2352,1103,2510,8.767498631316302,1
1932,1419,100,1.603659099049074,0
8556,1478,3087,5.474884331494713,0
4916,3914,1919,3.485317821146902,1
